Title,Brand,OS,RAM,CPU,Storage,Screen Size,Resolution,CPU Speed,Model,Wireless Technology,SIM Count,Wireless Provider,Cellular Technology,Camera,Color,Price,Price Before Promotion,Currancy,Rate,URL,IMG,Reviews,Website
Honor 90 Lite Dual-SIM 256GB ROM + 8GB RAM (Only GSM | No CDMA) Factory Unlocked 5G Smartphone (Cyan Lake) - International Version,HONOR,Android 10.0,8 GB,Snapdragon,256 GB,6.7 Inches,1080 x 2388,"2.0, 2.2 GHz",90 Lite,,,,,,Cyan,69.,,SAR,4.3 out of 5 stars,https://www.amazon.sa/-/en/Honor-Dual-SIM-Factory-Unlocked-Smartphone/dp/B0C5Y5CYK3/ref=sr_1_33?dib=eyJ2IjoiMSJ9.URE1guSw1xGdlsFyRzFK5heKe5QrmvTY1ygD12DgpVSpTYMF0jlAsRikAahP-fWyIANrVG2-GR1N9AMqYc_z4KqAAP_t4emPMzpCXinSEchNOWtjtYlZnLIFggxlh-O7Wfqd81RiC9bMnAOfsuXm6cEAt4eAOsmbMUX-WZYsv-ozJ5wEa2VwyCPsy75C-0KIHncGA7YQTyUco_Ak79-laivWVgWh34GqLrLPKKJciGIQTasajr3NQF1Rw7KZRpmVGg5AdfizwBFXHjKCHkT8sQTuuov0UjypCsvun4M-KM8.LnZL-HFFgIRSpfqozWnKGiYFSAm4ymMhY3DuXIQ0L74&dib_tag=se&qid=1725911363&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-33&language=en_AE,https://m.media-amazon.com/images/I/71gWwbn8-LL._AC_SL1500_.jpg,"[{'reviewer_name': 'عبدالعزيز الشمري', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nالسلام عليكم هل يشعل جميع أنحاء العالم او بس باشرق الاوسط', 'review_text': 'السلام عليكمهل يشعل جميع أنحاء العالم او بس باشرق الاوسط\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 22 December 2023'}, {'reviewer_name': 'Masum shikder', 'review_rating': '3.0 out of 5 stars', 'review_title': ""3.0 out of 5 stars\nDon't have always one display"", 'review_text': ""Don't buy\nRead more"", 'review_date': 'Reviewed in Saudi Arabia on 8 June 2024'}, {'reviewer_name': 'ابو حسان الهوساوي', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nلا بأس به', 'review_text': 'جوال خفيف وتصوير ممتاز وعملي صراحة صوت ووضوح شاشة، حاجة وحده معقدتني الى الآن رسائل ال ms لا تعمل.\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 1 May 2024'}, {'reviewer_name': 'صلاح عبدالله الحسن', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nسعه تخزين كافيه', 'review_text': 'تصميم رايع\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 15 March 2024'}, {'reviewer_name': 'koloodah', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\n.', 'review_text': 'جوال جيد\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 1 March 2024'}, {'reviewer_name': 'محمد علي', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nحلباء', 'review_text': 'ممتاز جدا انني استخدمه\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 12 December 2023'}]",Amazon SA
"Honor 70 Mobile Phone 5G SIM Free Unlocked 8+128GB Smartphone with 54 MP Triple Rear Camera, 120Hz 6.67 Inch OLED Curved Screen, Android 12, 4800mAh (2 Year Warranty), Midnight Black",HONOR,Android 12.0,8 GB,Quad Core 2.26GHz,128 GB,6.67 Inches,1080 x 2400,,HONOR 70,,,Unlocked for All Carriers,,,Midnight Black,"SAR3,235.00",,SAR,4.2 out of 5 stars,https://www.amazon.sa/-/en/Unlocked-Smartphone-Android-Warranty-Midnight/dp/B0B7NW6257/ref=sr_1_82?dib=eyJ2IjoiMSJ9.U-AWbuTNx23Jld-X1-yPbmMFMM8T84VsedgIj5nP0rFDaTaRUXXtGfvUML9g313kMBbTUtIg0Cjd6X4PqmEKJZOMJCVHmt4McdMEUndV9ZKg_lB41uqhc56LqMJw5lX8yTyurPvTjVenYa6W0QgDvxetyaQJ0v--eTxrbi5X6xvEXW_IjqghBB2GO3DBjr6jsQd8Ys7TvD2ACa2pfIJN929Y9H9OZX9faMEdNMYJ-nQnID-9yHFV6wCcyCZuf9DdsnevCVLWUog3__ZFKRGiJz3V12c9HXAa0hchSmVv7gQ.Rn94gmnyDvqImwFAap6-5_aCfDbjPh0dbZVOb--IdBQ&dib_tag=se&qid=1725911374&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-82&language=en_AE,https://m.media-amazon.com/images/I/61i4iVYNTCL._AC_SL1500_.jpg,[],Amazon SA
"Honor 7X Dual Sim - 64 GB, 4 GB Ram, 4G LTE, Black",HONOR,Android 7.0,64 GB,Snapdragon,4 GB,5.93 Inches,1920 x 1080,2.36 GHz,7X,,,,,,Black,"SAR1,665.00",,SAR,3.1 out of 5 stars,https://www.amazon.sa/-/en/Honor-7X-Dual-Sim-Black/dp/B07NTHCWW3/ref=sr_1_100?dib=eyJ2IjoiMSJ9.MNayXE2Vg6NOxSRYcqMaqNnfPdy6ktj6fj9ULU6G23fCQeFUM7XOzef0bnMb4HbnabnwHivo_1zkQHm5WkAZKpqQLHmWvpieRoxDyRR1COdhy3NDIvpnRZOAIhTV6u0Dk_tQ5R4mSZW92KastOiZmfH4mmZ89M_GmRd4DKumRxWsWHgZ2ivzjHD23A1zYZ2DB-xBuCT0K-CRvRQkeIh-Gi4k7NTgVlQDs_Tvdjg4bHnEYZD3pY4_WYojPd3DA7kBldJXZB-zR-gUCiQPF37nzgvbXGBfwHv-UZSxosjSQj8.LlG4JHSaKVUPIHQqipxJFIMd5fz4sHnLi9ziUd2DQAE&dib_tag=se&qid=1725911378&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-100&language=en_AE,https://m.media-amazon.com/images/I/71-tvc0ruvL._AC_SL1500_.jpg,"[{'reviewer_name': 'Abdullah fallath', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nتقييم من سوق.كوم', 'review_text': 'المنتج رائع بس عيوب الكميرا الخلفيه في ظلام مو كويسه والسماعه تبع الجهاز مو مره ممتازهإيجابيات هذا المنتج:كل شي ممتازسلبيات هذا المنتج:السماعه تبع الجهاز مو قويه والكميرا الخلفيه مو مره كويسه في ظلام\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 8 April 2018'}, {'reviewer_name': 'محمد لمباركي', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nتقييم من سوق.كوم', 'review_text': 'ممتاز\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 9 January 2018'}, {'reviewer_name': 'mostaly2', 'review_rating': '2.0 out of 5 stars', 'review_title': '2.0 out of 5 stars\nReview from Souq.com', 'review_text': ""بصراحة منتج جميل وعملى جداWhat's good about this product:جيد بشكل عامWhat's not so good about this product:جودة الشاشة ليست كما توقعت\nRead more"", 'review_date': 'Reviewed in Saudi Arabia on 19 February 2018'}, {'reviewer_name': 'Rofiqul I.', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nReview from Souq.com', 'review_text': ""This is awesome phone with huge storage.What's good about this product:EverythingWhat's not so good about this product:Nothing\nRead more"", 'review_date': 'Reviewed in Saudi Arabia on 8 January 2019'}, {'reviewer_name': 'user-M1CXQW', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nReview from Souq.com', 'review_text': 'Very nice\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 17 November 2018'}, {'reviewer_name': 'omar_elhayaa_2666', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nتقييم من سوق.كوم', 'review_text': 'جهاز اكثر من رائعمميزاته جدا عالية مقارنة بسعرهحجمه وشكله الانسيابي اكثر من رائعاستخدامه جدا ممتاز وبطارية الجهاز روعةإيجابيات هذا المنتج:كما في الوصف\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 15 July 2018'}, {'reviewer_name': 'sindy', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nتقييم من سوق.كوم', 'review_text': 'ممتازإيجابيات هذا المنتج:جيد جدا مقارنة بالسعر\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 23 May 2018'}, {'reviewer_name': 'OmBandr', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nتقييم من سوق.كوم', 'review_text': 'ممتاز جدا يستحق قيمته\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 21 June 2019'}]",Amazon SA
"HONOR 8S Dual SIM, 32GB storage, 13MP AI Rear Camera, 5.71 Inch Full View Display, Android 9.0, UK Official Device -Blue",HONOR,Android 9.0,32 GB,Snapdragon,2 GB,5.71 Inches,,,51093UNS,,,,4G,,Blue,"SAR1,475.00",,SAR,4.3 out of 5 stars,https://www.amazon.sa/-/en/HONOR-storage-Display-Android-Official/dp/B07QSVFSK2/ref=sr_1_96?dib=eyJ2IjoiMSJ9.U-AWbuTNx23Jld-X1-yPbmMFMM8T84VsedgIj5nP0rFDaTaRUXXtGfvUML9g313kMBbTUtIg0Cjd6X4PqmEKJZOMJCVHmt4McdMEUndV9ZKg_lB41uqhc56LqMJw5lX8yTyurPvTjVenYa6W0QgDvxetyaQJ0v--eTxrbi5X6xvEXW_IjqghBB2GO3DBjr6jsQd8Ys7TvD2ACa2pfIJN929Y9H9OZX9faMEdNMYJ-nQnID-9yHFV6wCcyCZuf9DdsnevCVLWUog3__ZFKRGiJz3V12c9HXAa0hchSmVv7gQ.Rn94gmnyDvqImwFAap6-5_aCfDbjPh0dbZVOb--IdBQ&dib_tag=se&qid=1725911374&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-96&language=en_AE,https://m.media-amazon.com/images/I/71sliLmPbdL._AC_SL1500_.jpg,[],Amazon SA
Honor VIEW 20 6+128GB BLUE,HONOR,"Android 9.0, Android",6 GB,Snapdragon,128 GB,6.4 Inches,1080 x 2310,"1.8, 1.92, 2.6 GHz",Honor View 20,,,,,,Blue,"SAR3,479.00",,SAR,4.4 out of 5 stars,https://www.amazon.sa/-/en/Honor-VIEW-20-128GB-BLUE/dp/B07MKY35D4/ref=sr_1_104?dib=eyJ2IjoiMSJ9.MNayXE2Vg6NOxSRYcqMaqNnfPdy6ktj6fj9ULU6G23fCQeFUM7XOzef0bnMb4HbnabnwHivo_1zkQHm5WkAZKpqQLHmWvpieRoxDyRR1COdhy3NDIvpnRZOAIhTV6u0Dk_tQ5R4mSZW92KastOiZmfH4mmZ89M_GmRd4DKumRxWsWHgZ2ivzjHD23A1zYZ2DB-xBuCT0K-CRvRQkeIh-Gi4k7NTgVlQDs_Tvdjg4bHnEYZD3pY4_WYojPd3DA7kBldJXZB-zR-gUCiQPF37nzgvbXGBfwHv-UZSxosjSQj8.LlG4JHSaKVUPIHQqipxJFIMd5fz4sHnLi9ziUd2DQAE&dib_tag=se&qid=1725911378&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-104&language=en_AE,https://m.media-amazon.com/images/I/61L4zTgyNSL._AC_SL1500_.jpg,[],Amazon SA
"Honor 9A (Phantom Blue, 3GB RAM, 64GB Storage)- Download Apps Through Petal Search",HONOR,Android 10.0,3 GB,Snapdragon,32 GB,6.3 Inches,1600 x 720,2 GHz,Honor 9A,,,,,,Blue,"SAR1,999.00",,SAR,3.5 out of 5 stars,https://www.amazon.sa/-/en/Phantom-Storage-Download-Through-Search/dp/B08BSK3GP9/ref=sr_1_93?dib=eyJ2IjoiMSJ9.U-AWbuTNx23Jld-X1-yPbmMFMM8T84VsedgIj5nP0rFDaTaRUXXtGfvUML9g313kMBbTUtIg0Cjd6X4PqmEKJZOMJCVHmt4McdMEUndV9ZKg_lB41uqhc56LqMJw5lX8yTyurPvTjVenYa6W0QgDvxetyaQJ0v--eTxrbi5X6xvEXW_IjqghBB2GO3DBjr6jsQd8Ys7TvD2ACa2pfIJN929Y9H9OZX9faMEdNMYJ-nQnID-9yHFV6wCcyCZuf9DdsnevCVLWUog3__ZFKRGiJz3V12c9HXAa0hchSmVv7gQ.Rn94gmnyDvqImwFAap6-5_aCfDbjPh0dbZVOb--IdBQ&dib_tag=se&qid=1725911374&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-93&language=en_AE,https://m.media-amazon.com/images/I/71+WZJPvZTL._AC_SL1500_.jpg,[],Amazon SA
HONOR Pad X9 11.5 Inch 4GB RAM 128GB Wifi Space Grey,HONOR,Android 13,4 GB,,128 GB,11.5 Inches,,,Pad X9 11.5 Inch 4GB RAM 128GB Wifi,,,,,,Gray,690.,,SAR,4.6 out of 5 stars,https://www.amazon.sa/-/en/HONOR-11-5-Inch-128GB-Space/dp/B0CCY9C8QX/ref=sr_1_2?dib=eyJ2IjoiMSJ9.wiuWPUVaEiY0DwoXkBLXDLWTYcznXcBcBfWRzHJQarw14M6gBL8ejvcT1LkYz5fo4UPQwhmnMo_bDLtP0_dejNFjzySyzewb9TdiaRkKay-Djw-zb0PjG5x6uy8c-eqBziryx4pZP105N0h99o9i_tdEydT-JHdlcWT4hRA_YxlyHH2-RF80f0keYCnBODcVR9kIAOPv9KZnfsIMDcgCkxpttm7QXPlu6CbXiF56ILAb1CQDtOl5SEKFXuDLMyjaTd93fKc8IGpQZTokLwMMb_pREa_Nsa7c-7d3ozd1dX4.4-W7oPrc7RHJvad2VEjqlLm5OFl7qZIEayrh7tQwZ-8&dib_tag=se&qid=1725911358&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-2&language=en_AE,https://m.media-amazon.com/images/I/61+mjWjkHDL._AC_SL1076_.jpg,"[{'reviewer_name': 'الحمدلله نفس اللي احتاجه وجودته ممتازة', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nممتاز', 'review_text': 'مررررررة جميييييل\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 20 July 2024'}, {'reviewer_name': 'ليان', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nحلوو خذووه', 'review_text': 'مره حلو ونفس الوصف يجي معاه الجراب حقه بس احسه مايمسكه كويس بس حلو وكبير مره مره حبيته وتوفقت فيه الصراحه كنت باخذ ايفون لكن اشوا اني اخذت هذا جوده والقيقا والسعر حلو ومعقول اخذته للجامعه وشريت معه قلم وشاشه حمايه كمان (يجي معاه بس الكاڤر ) انصحكممممم مره حلو الصراحه واختي بتاخذ زيه\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 30 January 2024'}, {'reviewer_name': 'Hani', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nGood for kids', 'review_text': 'Nice quality and good for kidsDelivery on time\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 6 June 2024'}, {'reviewer_name': 'مريم الحازمي', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nرائع جدا وفخامه', 'review_text': 'انصح به وبشده\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 4 April 2024'}, {'reviewer_name': 'Ali Haider Syed', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nExcellent performance', 'review_text': ""Perfect in this price. Fast and premium quality. The only issue is it's having older version of Android, waiting for the updates. Recommended.\nRead more"", 'review_date': 'Reviewed in Saudi Arabia on 13 January 2024'}, {'reviewer_name': 'حسين عوض', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nممتاز جداً', 'review_text': 'ممتاز جداً وسريع جداً\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 23 February 2024'}, {'reviewer_name': 'عبد الفتاح', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nهونر', 'review_text': 'جهاز رائع وكأنه ايباد شاشه عظيمه وأداء سريع\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 31 January 2024'}, {'reviewer_name': 'بدر', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nاسطوري', 'review_text': 'اسطوري بس لو حطو بدال ٤ رام تصير ٦ راميصير افضل تابنظام اندرويد ١٣ وشغل نظيف انصح المطفرين\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 10 December 2023'}]",Amazon SA
Honor 8S Dual-SIM 32GB ROM + 2GB RAM (GSM Only | No CDMA) Factory Unlocked 4G/LTE Smartphone (Black) - International Version,HONOR,Android 9.0,2 GB,Snapdragon,2 GB,5.71 Inches,,2 GHz,8S,LTE,,,4G,,Black,"SAR1,415.00",,SAR,4.3 out of 5 stars,https://www.amazon.sa/-/en/Honor-Dual-SIM-Factory-Unlocked-Smartphone/dp/B07QQGHDCW/ref=sr_1_98?dib=eyJ2IjoiMSJ9.MNayXE2Vg6NOxSRYcqMaqNnfPdy6ktj6fj9ULU6G23fCQeFUM7XOzef0bnMb4HbnabnwHivo_1zkQHm5WkAZKpqQLHmWvpieRoxDyRR1COdhy3NDIvpnRZOAIhTV6u0Dk_tQ5R4mSZW92KastOiZmfH4mmZ89M_GmRd4DKumRxWsWHgZ2ivzjHD23A1zYZ2DB-xBuCT0K-CRvRQkeIh-Gi4k7NTgVlQDs_Tvdjg4bHnEYZD3pY4_WYojPd3DA7kBldJXZB-zR-gUCiQPF37nzgvbXGBfwHv-UZSxosjSQj8.LlG4JHSaKVUPIHQqipxJFIMd5fz4sHnLi9ziUd2DQAE&dib_tag=se&qid=1725911378&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-98&language=en_AE,https://m.media-amazon.com/images/I/71vql3ZhPoL._AC_SL1500_.jpg,[],Amazon SA
HONOR Magic6 Pro 5G BVL-N94 | Factory Unlocked | 12GB RAM + 512GB Storage | Snapdragon 8 Gen 3 | Dual-SIM Android 14 Smartphone (Black),HONOR,Android 14,12 GB,Snapdragon,512 GB,6.8 Inches,,,HONOR Magic6 Pro,,,Unlocked for All Carriers,5G,,Black,"SAR3,535.00",,SAR,3.9 out of 5 stars,https://www.amazon.sa/-/en/HONOR-BVL-N94-Unlocked-Snapdragon-Smartphone/dp/B0CW9Q16J4/ref=sr_1_35?dib=eyJ2IjoiMSJ9.URE1guSw1xGdlsFyRzFK5heKe5QrmvTY1ygD12DgpVSpTYMF0jlAsRikAahP-fWyIANrVG2-GR1N9AMqYc_z4KqAAP_t4emPMzpCXinSEchNOWtjtYlZnLIFggxlh-O7Wfqd81RiC9bMnAOfsuXm6cEAt4eAOsmbMUX-WZYsv-ozJ5wEa2VwyCPsy75C-0KIHncGA7YQTyUco_Ak79-laivWVgWh34GqLrLPKKJciGIQTasajr3NQF1Rw7KZRpmVGg5AdfizwBFXHjKCHkT8sQTuuov0UjypCsvun4M-KM8.LnZL-HFFgIRSpfqozWnKGiYFSAm4ymMhY3DuXIQ0L74&dib_tag=se&qid=1725911363&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-35&language=en_AE,https://m.media-amazon.com/images/I/61r+Vz4E+BL._AC_SL1500_.jpg,[],Amazon SA
HONOR X6b 6GB+128GB Midnight Black,HONOR,"MagicOS 8.0, Android T",128 GB,,6 GB,6.56 Inches,,,Judy-L52E,,,Unlocked for All Carriers,4G,,Midnight Black,239.,,SAR,Previous page of related Sponsored Products,https://www.amazon.sa/-/en/HONOR-X6b-128GB-Midnight-Black/dp/B0DBVHFV1J/ref=sr_1_58?dib=eyJ2IjoiMSJ9.NRzVbBGSFJT0s2eG6rA8Fpud5PzWmX9ylNyzbrDs5Tlqb9dVUPs8ZKktpSpZzQURgi2BBGQ2kEElIWELldEiaQOnrtoq8SsZL7zjqLD8taqo3-AKgTMePiICWWp6Ru0_c88dOdmqHCzIcyLOYrG2Ga9cU8ZPo4BYMOj0pMc2PHrHwQNIGdSU9eeFhoqE3URVEUgWMZ_QEldQ8Gry7pSmooNkIxzy7tic88FATr2PWFuwP4U1qK3-9blGRn3ENhahjYWk5w_W5EtAwYF3IQ3G1j6JAAyNIea8G7IaQlhnFAk.RdxLb7iohx_VWJJnGGJonoXw956Vj17utmf6LdimM9M&dib_tag=se&qid=1725911371&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-58&language=en_AE,https://m.media-amazon.com/images/I/41ti3cdNv3L.__AC_SX300_SY300_QL70_ML2_.jpg,[],Amazon SA
"Honor 70 5G Smartphone Black 8+256 GB, 6,67” Curved OLED Screen, 54MP Triple Rear Camera, 4800 mAh Battery 66W Fast Charging + PU Case",HONOR,"Magic UI 6.1, Android 12.0",8 GB,Snapdragon,256 GB,7 Inches,1080 x 2400,2.5 GHz,HONOR 70 Black 8+256 + Green Case,,,,,,Black,"1,999.",,SAR,4.5 out of 5 stars,https://www.amazon.sa/-/en/70-Smartphone-Black-256-Case/dp/B0B8YBTLVD/ref=sr_1_26?dib=eyJ2IjoiMSJ9.URE1guSw1xGdlsFyRzFK5heKe5QrmvTY1ygD12DgpVSpTYMF0jlAsRikAahP-fWyIANrVG2-GR1N9AMqYc_z4KqAAP_t4emPMzpCXinSEchNOWtjtYlZnLIFggxlh-O7Wfqd81RiC9bMnAOfsuXm6cEAt4eAOsmbMUX-WZYsv-ozJ5wEa2VwyCPsy75C-0KIHncGA7YQTyUco_Ak79-laivWVgWh34GqLrLPKKJciGIQTasajr3NQF1Rw7KZRpmVGg5AdfizwBFXHjKCHkT8sQTuuov0UjypCsvun4M-KM8.LnZL-HFFgIRSpfqozWnKGiYFSAm4ymMhY3DuXIQ0L74&dib_tag=se&qid=1725911363&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-26&language=en_AE,https://m.media-amazon.com/images/I/61i4iVYNTCL._AC_SL1500_.jpg,[],Amazon SA
"Honor X7 Smartphone Android 11, 4GB RAM + 128GB Storage, 6.47” FullView Screen with 90Hz Smooth Display, 48MP Rear Quad Camera, 5000mAh High Capacity Battery（2 Year Warranty), Titanium Silver",HONOR,Android 11.0,128 GB,Snapdragon,128 GB,6.74 Inches,720 x 1600,,HONOR X7,,,Unlocked for All Carriers,,,Titanium Silver,"SAR1,350.00",,SAR,4.5 out of 5 stars,https://www.amazon.sa/-/en/Smartphone-FullView-Capacity-Battery%EF%BC%882-Warranty/dp/B09X7HGYCR/ref=sr_1_50?dib=eyJ2IjoiMSJ9.NRzVbBGSFJT0s2eG6rA8Fpud5PzWmX9ylNyzbrDs5Tlqb9dVUPs8ZKktpSpZzQURgi2BBGQ2kEElIWELldEiaQOnrtoq8SsZL7zjqLD8taqo3-AKgTMePiICWWp6Ru0_c88dOdmqHCzIcyLOYrG2Ga9cU8ZPo4BYMOj0pMc2PHrHwQNIGdSU9eeFhoqE3URVEUgWMZ_QEldQ8Gry7pSmooNkIxzy7tic88FATr2PWFuwP4U1qK3-9blGRn3ENhahjYWk5w_W5EtAwYF3IQ3G1j6JAAyNIea8G7IaQlhnFAk.RdxLb7iohx_VWJJnGGJonoXw956Vj17utmf6LdimM9M&dib_tag=se&qid=1725911371&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-50&language=en_AE,https://m.media-amazon.com/images/I/51cO0ZPGS4L._AC_SL1000_.jpg,[],Amazon SA
"HONOR 200 LITE 8 GB RAM, 256 GB Dual NANO SIM 5G AI Empowered Magic Portal - Cyan Lake Include Gifts| HONOR earbuds X5 | HONOR Service Care+",HONOR,MagicOS 8,8 GB,Snapdragon,8 GB,6.7 Inches,,,HONOR 200 LITE,,,Unlocked for All Carriers,5G,,Cyan,949.,,SAR,4.0 out of 5 stars,https://www.amazon.sa/-/en/HONOR-LITE-Empowered-Magic-Portal/dp/B0D3RH3T17/ref=sr_1_13?dib=eyJ2IjoiMSJ9.wiuWPUVaEiY0DwoXkBLXDLWTYcznXcBcBfWRzHJQarw14M6gBL8ejvcT1LkYz5fo4UPQwhmnMo_bDLtP0_dejNFjzySyzewb9TdiaRkKay-Djw-zb0PjG5x6uy8c-eqBziryx4pZP105N0h99o9i_tdEydT-JHdlcWT4hRA_YxlyHH2-RF80f0keYCnBODcVR9kIAOPv9KZnfsIMDcgCkxpttm7QXPlu6CbXiF56ILAb1CQDtOl5SEKFXuDLMyjaTd93fKc8IGpQZTokLwMMb_pREa_Nsa7c-7d3ozd1dX4.4-W7oPrc7RHJvad2VEjqlLm5OFl7qZIEayrh7tQwZ-8&dib_tag=se&qid=1725911358&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-13&language=en_AE,https://m.media-amazon.com/images/I/71prBeraX1L._AC_SL1500_.jpg,"[{'reviewer_name': 'عبدالرزاق العنزي', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nجوال موصفاته حلوه والله', 'review_text': 'جوال موصفاته حلوه والله\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 28 July 2024'}, {'reviewer_name': 'RAH', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nthe battery drains too fast even without use', 'review_text': 'the product features are good but bug issue with the battery which drains too fast even without use\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 22 June 2024'}, {'reviewer_name': 'عادل الكثيري', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nجوال هون لايت 200', 'review_text': 'نفس المطلوب كم الصورة الجوال اصلي وجاء معاهسماعات هدية والتوصيل سريع جدا في نفس اليوم\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 1 June 2024'}]",Amazon SA
